date,open,high,low,close,volume,amount
2019-01-07,2528.699,2536.978,2515.508,2533.089,17730501000,44912937047589.0
2019-01-08,2530.3,2531.345,2520.165,2526.462,15809918100,39943157302762.2
2019-01-09,2536.417,2574.408,2536.157,2544.345,19188793000,48822909525585.0
2019-01-10,2543.853,2551.826,2531.664,2535.099,15987432600,40529724396827.41
2019-01-11,2539.549,2554.787,2533.359,2553.831,14944410000,38165497534710.0
2019-01-14,2553.328,2556.294,2533.01,2535.765,14482546400,36724334271996.0
2019-01-15,2537.37,2571.502,2532.433,2570.345,16026553000,41193770370785.0
2019-01-16,2569.07,2574.236,2563.006,2570.422,14930153900,38376796047945.8
2019-01-17,2573.576,2582.556,2557.711,2559.637,16246813400,41585944710735.805
2019-01-18,2567.739,2598.884,2565.904,2596.006,19076723700,49523289185542.195
2019-01-21,2599.058,2618.98,2599.058,2610.509,16342511500,42662273353353.5
2019-01-22,2609.642,2609.642,2573.062,2579.704,15253777300,39350230315919.2
2019-01-23,2575.258,2589.513,2572.405,2581.004,13142679800,33921309134519.2
2019-01-24,2584.648,2597.289,2569.7,2591.694,15404204600,39922984636592.4
2019-01-25,2596.262,2617.002,2595.629,2601.723,15939402600,41469910350679.8
2019-01-28,2615.712,2630.318,2591.1,2596.977,14698176500,38170826312440.5
2019-01-29,2592.355,2601.736,2559.982,2594.254,15558111200,40361692213044.8
2019-01-30,2584.746,2598.815,2575.409,2575.576,12050257100,31036352980589.6
2019-01-31,2581.332,2606.628,2571.579,2584.572,15430386900,39880945930906.805
2019-02-01,2597.778,2618.477,2590.554,2618.232,13198685000,34557219424920.0
2019-02-11,2613.174,2654.096,2613.174,2653.896,15489885800,41108545965076.805
2019-02-12,2654.035,2674.478,2648.83,2671.894,18410117900,49189883556302.59
2019-02-13,2674.52,2727.075,2666.522,2721.068,24379401000,66338007920268.01
2019-02-14,2715.536,2729.455,2707.487,2719.7,19703734900,53588247807530.0
2019-02-15,2712.786,2715.632,2679.785,2682.385,19600426500,52575890037202.51
2019-02-18,2699.817,2754.357,2699.817,2754.357,26043600700,71733373893249.9
2019-02-19,2759.496,2780.784,2737.586,2755.646,28804627100,79375355449606.61
2019-02-20,2761.059,2767.411,2739.978,2761.219,24597252700,67918401503041.305
2019-02-21,2759.938,2794.013,2744.976,2751.801,29864996900,82182528334416.89
2019-02-22,2749.462,2804.226,2736.332,2804.226,30148141100,84542201124288.61
2019-02-25,2838.39,2961.795,2838.39,2961.283,52865859000,156550769537097.0
2019-02-26,2969.098,2995.676,2938.623,2941.516,56555796700,166359780885797.22
2019-02-27,2939.929,2997.488,2924.643,2953.824,47497645300,140299684630627.2
2019-02-28,2950.055,2965.304,2930.195,2940.954,35020660200,102994150697830.81
2019-03-01,2954.402,2994.005,2930.835,2994.005,34578620000,103528561173100.0
2019-03-04,3015.943,3090.796,3006.942,3027.576,52564943600,159144361684713.6
2019-03-05,3019.88,3054.962,3009.448,3054.247,42414252900,129543604677066.3
2019-03-06,3060.433,3103.825,3050.111,3102.099,55500636500,172168468986013.5
2019-03-07,3103.668,3129.94,3074.978,3106.418,58381706500,181357983942317.0
2019-03-08,3038.336,3075.046,2969.582,2969.861,57785547300,171615043289925.28
2019-03-11,2969.08,3028.254,2963.583,3026.993,42621302900,129014385529179.7
2019-03-12,3049.084,3093.391,3029.9,3060.307,51117315800,156434679363950.6
2019-03-13,3062.327,3065.288,3013.932,3026.951,45321462500,137185846235837.5
2019-03-14,3013.597,3041.156,2968.824,2990.685,37314179800,111594957815163.0
2019-03-15,3000.879,3048.121,2999.432,3021.751,34120613900,103103999172938.9
2019-03-18,3027.801,3096.418,3009.507,3096.418,39779717900,123174634540482.2
2019-03-19,3099.897,3113.433,3076.363,3090.975,35090886000,108465051353850.0
2019-03-20,3084.17,3102.52,3053.452,3090.64,35855750500,110817216725320.0
2019-03-21,3094.125,3125.019,3086.85,3101.455,41425118200,128478139966981.0
2019-03-22,3100.726,3107.275,3064.884,3104.149,36484834600,113254362838755.39
2019-03-25,3058.802,3086.996,3041.95,3043.031,38027876200,115720006140762.2
2019-03-26,3057.559,3062.69,2988.491,2997.095,35349802100,105946715124899.5
2019-03-27,3012.257,3022.762,2987.772,3022.72,29139035700,88079145991104.0
2019-03-28,3009.799,3025.779,2991.779,2994.943,28810642500,86286232080877.5
2019-03-29,3000.678,3093.033,2999.987,3090.758,37508299100,115929075509717.8
2019-04-01,3111.662,3176.622,3111.662,3170.361,46612469300,147778354782417.28
2019-04-02,3183.274,3193.272,3164.907,3176.823,44706898100,142025902142736.28
2019-04-03,3159.147,3219.256,3152.332,3216.295,43054863500,138477142200732.5
2019-04-04,3233.689,3254.14,3216.855,3246.571,46911766900,152302381976299.9
2019-04-08,3271.272,3288.453,3210.515,3244.81,50451840300,163706635923843.0
2019-04-09,3240.394,3251.646,3215.705,3239.664,36416999700,117978842916100.81
2019-04-10,3224.645,3264.778,3204.879,3241.93,38013440800,123236914132744.0
2019-04-11,3241.547,3254.126,3185.546,3189.962,35303187900,112615827879859.8
2019-04-12,3184.86,3199.278,3168.042,3188.626,28978899600,92402872715949.61
2019-04-15,3233.458,3253.976,3177.27,3177.787,34880978500,110844320024579.5
2019-04-16,3164.397,3253.598,3153.206,3253.598,35791875200,116452373566969.6
2019-04-17,3250.152,3275.334,3239.805,3263.118,35754179600,116670107027992.8
2019-04-18,3261.074,3271.388,3241.826,3250.201,32553994200,105807024502834.2
2019-04-19,3250.145,3274.335,3226.812,3270.797,31519800400,103094868588918.8
2019-04-22,3278.491,3279.489,3206.878,3215.043,35321738700,113560908755264.11
2019-04-23,3211.872,3231.582,3186.757,3198.594,32836120700,105029418654295.8
2019-04-24,3203.559,3210.651,3156.607,3201.614,27487216400,88003456847269.6
2019-04-25,3190.585,3193.749,3123.026,3123.826,32587912900,101798969602755.4
2019-04-26,3108.164,3129.213,3085.805,3086.399,28087385400,86688878211174.6
2019-04-29,3090.633,3107.761,3050.026,3062.499,29211488600,89460154626011.39
2019-04-30,3052.622,3088.407,3052.622,3078.339,22230251700,68432250787926.3
2019-05-06,2984.727,2986.54,2876.469,2906.464,32697226900,95033312884681.6
2019-05-07,2914.291,2937.283,2889.073,2926.391,25328176900,74120148926567.9
2019-05-08,2873.143,2929.431,2866.704,2893.757,23153051900,66999306006988.305
2019-05-09,2871.197,2888.86,2845.037,2850.954,20004113300,57030806829088.2
2019-05-10,2878.234,2941.454,2838.385,2939.211,28230680800,82975927544848.8
2019-05-13,2905.067,2921.41,2892.175,2903.713,21202988200,61567392475186.6
2019-05-14,2872.834,2909.204,2872.834,2883.611,20834535300,60078695170968.3
2019-05-15,2902.642,2945.395,2902.642,2938.678,23051970100,67742317389527.8
2019-05-16,2933.495,2956.171,2929.065,2955.711,24838570100,73415634868841.1
2019-05-17,2955.767,2956.783,2873.8,2882.296,26630164300,76756016041232.8
2019-05-20,2874.801,2882.629,2838.453,2870.605,20947244200,60131263936741.0
2019-05-21,2867.707,2919.237,2862.495,2905.969,21138702200,61428413293431.805
2019-05-22,2905.524,2912.395,2879.644,2891.705,20002690500,57841880132302.5
2019-05-23,2880.843,2885.139,2846.956,2852.515,19734030900,56291619152713.5
2019-05-24,2847.836,2871.856,2846.022,2852.995,16720549000,47703642694255.0
2019-05-27,2851.281,2898.129,2833.036,2892.378,19672090200,56899120908495.6
2019-05-28,2890.266,2924.04,2887.084,2909.911,22331055700,64981384623042.7
2019-05-29,2894.83,2934.977,2890.665,2914.696,19895882100,57990447973341.6
2019-05-30,2903.425,2907.846,2881.38,2905.805,20575878900,59789491787014.5
2019-05-31,2904.498,2922.908,2895.578,2898.696,19523058000,56591410132368.0
2019-06-03,2901.742,2920.829,2875.902,2890.081,21594355400,62409436248787.41
2019-06-04,2887.641,2888.386,2851.973,2862.28,18846354100,53943542413348.0
2019-06-05,2882.937,2888.768,2858.572,2861.418,18156104700,51952204798464.6
2019-06-06,2862.333,2862.333,2822.185,2827.798,17706441100,50070238729697.8
2019-06-10,2833.015,2861.131,2824.355,2852.13,16658591800,47512469430534.0
2019-06-11,2854.07,2927.43,2854.07,2925.716,26052579600,76222448976993.6
2019-06-12,2917.224,2924.702,2903.883,2909.38,24025577500,69899534666950.0
2019-06-13,2905.288,2918.423,2885.923,2910.741,21295779100,61986497353313.1
2019-06-14,2912.999,2924.32,2879.657,2881.974,21543579600,62088036274130.41
2019-06-17,2880.423,2902.481,2877.394,2887.622,15396496000,44459260572512.0
2019-06-18,2891.092,2898.33,2874.313,2890.158,14770532000,42689171224056.0
2019-06-19,2944.115,2953.336,2916.215,2917.803,23075697300,67330338809031.9
2019-06-20,2917.331,2997.389,2915.09,2987.119,29101153700,86928609139190.3
2019-06-21,2990.369,3010.349,2989.245,3001.98,28697383500,86148971319330.0
2019-06-24,3004.289,3012.826,2994.422,3008.148,21049389400,63319678624831.2
2019-06-25,3004.91,3004.91,2948.991,2982.074,24369924400,72672917935205.61
2019-06-26,2964.615,2986.914,2958.463,2976.284,17444953300,51921135387537.2
2019-06-27,2982.613,3011.538,2981.045,2996.793,19539704900,58556450866385.7
2019-06-28,2992.243,2992.243,2961.223,2978.878,18143152300,54046237237119.41
2019-07-01,3024.624,3045.367,3014.687,3044.903,25084043300,76378478696299.89
2019-07-02,3042.58,3048.484,3033.781,3043.943,21452062400,65298855178043.2
2019-07-03,3031.832,3031.832,3006.325,3015.263,21229617300,64012879548849.9
2019-07-04,3015.679,3024.502,2991.908,3005.249,19441513300,58426588403311.695
2019-07-05,3004.738,3014.847,2990.925,3011.059,15675542900,47199984528931.1
2019-07-08,2997.807,2997.807,2918.716,2933.363,21154126800,62052732852428.4
2019-07-09,2928.819,2937.762,2912.806,2928.23,14511060400,42491722395092.0
2019-07-10,2935.186,2936.752,2908.162,2915.302,13548353800,39497542929847.6
2019-07-11,2928.055,2945.802,2907.885,2917.761,14369252200,41926043668324.2
2019-07-12,2915.34,2938.531,2905.809,2930.546,13779475900,40381387980841.4
2019-07-15,2921.546,2955.0,2886.699,2942.185,16764339700,49323788800244.5
2019-07-16,2938.641,2944.821,2931.293,2937.617,13181175100,38721244053736.7
2019-07-17,2933.023,2942.067,2924.459,2931.693,14963161600,43867396120588.805
2019-07-18,2921.739,2921.739,2901.177,2901.177,14988882800,43485402035055.6
2019-07-19,2909.679,2939.597,2909.679,2924.201,14946955300,43707901635215.3
2019-07-22,2925.788,2927.16,2879.69,2886.974,18067496000,52160391197104.0
2019-07-23,2886.904,2901.359,2883.046,2899.945,12931050800,37499336112206.0
2019-07-24,2907.928,2936.452,2907.787,2923.278,15524576200,45382652064783.59
2019-07-25,2923.189,2937.36,2916.15,2937.36,14568438500,42792748512360.0
2019-07-26,2928.061,2948.326,2924.451,2944.541,13934338800,41030231904490.805
2019-07-29,2943.918,2948.467,2932.977,2941.007,12799184600,37642491502892.2
2019-07-30,2946.257,2965.632,2946.257,2952.338,14831646200,43788032678815.6
2019-07-31,2944.398,2944.398,2926.485,2932.506,14105234800,41363685682408.8
2019-08-01,2920.851,2927.342,2901.75,2908.766,14238981300,41417864680075.805
2019-08-02,2861.332,2872.473,2851.44,2867.838,18488844300,53023010259623.41
2019-08-05,2854.578,2863.689,2821.496,2821.496,16741942300,47237323231680.805
2019-08-06,2776.989,2787.419,2733.924,2777.556,23112372700,64195909467121.2
2019-08-07,2789.019,2792.693,2768.68,2768.68,15771675200,43666721692736.0
2019-08-08,2784.184,2799.686,2782.245,2794.552,14953956400,41789608765532.805
2019-08-09,2805.586,2808.329,2770.478,2774.753,14824029300,41133019772262.9
2019-08-12,2781.982,2814.994,2776.62,2814.994,13156343300,37035027451440.2
2019-08-13,2798.051,2802.042,2790.608,2797.26,13091650500,36620750277630.0
2019-08-14,2824.486,2829.891,2807.719,2808.915,14401464100,40452488532451.5
2019-08-15,2762.339,2815.896,2756.834,2815.798,15277215200,43017552005729.59
2019-08-16,2817.571,2840.316,2811.802,2823.824,14858234400,41957038896345.6
2019-08-19,2835.518,2883.096,2829.854,2883.096,21454666800,61855864032412.8
2019-08-20,2879.082,2892.08,2874.999,2880.001,18967720600,54627054295720.6
2019-08-21,2875.471,2885.586,2872.557,2880.331,15901966500,45802927070911.5
2019-08-22,2887.665,2888.497,2867.552,2883.436,14920621500,43022657175474.0
2019-08-23,2885.151,2902.456,2878.744,2897.425,15915682600,46114496657305.0
2019-08-26,2851.016,2870.494,2849.238,2863.567,16989536300,48650675493982.1
2019-08-27,2879.515,2919.644,2879.406,2902.193,20814179400,60406765755424.2
2019-08-28,2901.627,2905.435,2887.012,2893.756,18309790300,52984065539366.8
2019-08-29,2895.999,2898.605,2878.588,2890.919,17861308200,51635595240235.8
2019-08-30,2907.383,2914.577,2874.103,2886.237,19395995100,55981438709438.7
2019-09-02,2886.942,2928.479,2883.682,2924.106,20278680700,59297011906954.2
2019-09-03,2925.942,2930.154,2915.197,2930.154,18900121600,55380266906726.4
2019-09-04,2927.747,2957.412,2925.883,2957.412,22549590700,66688430131268.4
2019-09-05,2972.662,3015.844,2972.662,2985.865,30543870600,91199874189069.0
2019-09-06,2996.622,2999.943,2981.598,2999.601,21682603500,65039159141203.5
2019-09-09,3023.778,3026.24,3005.695,3024.739,24337775200,73615417820672.8
2019-09-10,3027.41,3027.41,3005.383,3021.202,24001294700,72512759550229.4
2019-09-11,3029.933,3030.557,3004.215,3008.812,22983736200,69153741283394.4
2019-09-12,3016.627,3033.473,3005.195,3031.235,19696870100,59705842037573.5
2019-09-16,3041.922,3042.928,3020.05,3030.754,22187895900,67246054250508.6
2019-09-17,3023.711,3023.711,2970.57,2978.118,22333806100,66512709954919.8
2019-09-18,2984.084,2996.402,2982.4,2985.659,16804669900,50173013928964.1
2019-09-19,2992.922,2999.279,2975.398,2999.279,16269061500,48795454506658.5
2019-09-20,3004.814,3011.34,2996.193,3006.447,18214530200,54761019676199.4
2019-09-23,2998.4,2998.4,2960.827,2977.077,16813945000,50056408938765.0
2019-09-24,2979.475,3002.897,2973.76,2985.341,16390276100,48930563242650.1
2019-09-25,2977.668,2977.668,2955.433,2955.433,16854313500,49811794310245.5
2019-09-26,2964.478,2970.035,2928.259,2929.088,18893254100,55340003865260.805
2019-09-27,2929.486,2939.079,2920.93,2932.167,13290577700,38970193342875.9
2019-09-30,2927.917,2936.482,2905.189,2905.189,11664681100,33888103220227.9
2019-10-08,2905.756,2933.016,2905.756,2913.57,12553581200,36575737576884.0
2019-10-09,2902.075,2924.857,2891.539,2924.857,13042414400,38147197054740.8
2019-10-10,2923.707,2949.24,2918.228,2947.711,13423975200,39569999360767.195
2019-10-11,2954.819,2980.788,2943.014,2973.656,16120374600,47936448651537.6
2019-10-14,2993.962,3026.383,2989.813,3007.883,20861480200,62748891648416.59
2019-10-15,3005.665,3005.665,2986.303,2991.046,15537690400,46473946720158.4
2019-10-16,2992.61,3010.424,2975.923,2978.712,14988549600,44646572556115.2
2019-10-17,2979.993,2986.719,2969.568,2977.334,12252761400,36480563110107.6
2019-10-18,2982.342,2987.204,2933.242,2938.141,14999067800,44069376064959.805
2019-10-21,2933.897,2940.325,2917.688,2939.618,13247510700,38942620908912.6
2019-10-22,2945.6,2954.642,2934.387,2954.38,11748204800,34708661297024.0
2019-10-23,2952.969,2957.3,2934.627,2941.619,12381288100,36421032319433.9
2019-10-24,2944.007,2953.044,2927.061,2940.922,12654029000,37214512274738.0
2019-10-25,2940.474,2958.241,2920.52,2954.933,13686070600,40441421656269.8
2019-10-28,2958.686,2980.128,2956.961,2980.05,17373148100,51772849995405.0
2019-10-29,2979.037,2979.037,2954.176,2954.176,16611005800,49071834670220.8
2019-10-30,2949.463,2953.299,2934.828,2939.321,15879811000,46675861948331.0
2019-10-31,2944.843,2946.752,2923.517,2929.056,16157148300,47325192171004.8
2019-11-01,2924.34,2959.833,2917.146,2958.199,15990737300,47303783090122.7
2019-11-04,2964.576,2983.058,2964.576,2975.492,16724836400,49764616909508.805
2019-11-05,2977.705,3008.314,2968.032,2991.562,17989159300,53815685373826.6
2019-11-06,2992.04,2995.563,2969.724,2978.596,16526354700,49225334004001.2
2019-11-07,2978.153,2988.955,2969.12,2978.714,13695267800,40794285929609.195
2019-11-08,2993.977,2998.759,2962.845,2964.185,14974210700,44386330743779.5
2019-11-11,2949.962,2949.962,2906.769,2909.975,15791610500,45953191764737.5
2019-11-12,2912.996,2918.303,2891.511,2914.823,12972915400,37813752184974.195
2019-11-13,2913.02,2913.861,2893.971,2905.241,12976584100,37700104167268.1
2019-11-14,2907.736,2917.374,2899.619,2909.87,12914544800,37579646477176.0
2019-11-15,2911.35,2917.829,2891.204,2891.343,13551946300,39183325070880.9
2019-11-18,2889.55,2911.378,2884.088,2909.2,12443317700,36200099852840.0
2019-11-19,2904.278,2933.991,2902.855,2933.991,13541760400,39731403137756.4
2019-11-20,2928.107,2930.493,2907.423,2911.053,13735753000,39985504977909.0
2019-11-21,2902.553,2910.361,2891.531,2903.638,12345860700,35847910271226.6
2019-11-22,2906.243,2925.018,2873.99,2885.288,15862336500,45767409155412.0
2019-11-25,2885.613,2906.609,2880.654,2906.169,17858742900,51900524994950.1
2019-11-26,2912.521,2915.041,2897.928,2907.06,17000466300,49421375562078.0
2019-11-27,2905.396,2914.487,2893.418,2903.195,13386220500,38862808424497.5
2019-11-28,2902.364,2909.84,2883.434,2889.693,11952246800,34538323912232.402
2019-11-29,2885.974,2892.388,2858.581,2871.981,12261296800,35214211444960.805
2019-12-02,2874.448,2888.89,2870.242,2875.807,12875580600,37027684818544.195
2019-12-03,2869.882,2884.856,2857.32,2884.699,12377874200,35706441326865.805
2019-12-04,2876.908,2882.498,2869.422,2878.116,12554365300,36132919639774.8
2019-12-05,2886.516,2902.002,2885.08,2899.469,14316309600,41509695879602.4
2019-12-06,2902.278,2912.014,2894.751,2912.014,13412887800,39058517054029.2
2019-12-09,2914.458,2919.589,2905.25,2914.478,16079652700,46863794041790.6
2019-12-10,2908.944,2919.201,2902.79,2917.316,17012399800,49630546134936.8
2019-12-11,2922.602,2928.256,2915.001,2924.417,16554108700,48411116902127.9
2019-12-12,2926.342,2926.342,2913.476,2915.698,15176080400,44248867270119.195
2019-12-13,2937.776,2969.981,2935.849,2967.676,21197858500,62908375921846.0
2019-12-16,2970.969,2984.641,2958.706,2984.393,21186211900,63227982490876.7
2019-12-17,2985.262,3039.383,2982.496,3022.422,29303225400,88566713119918.8
2019-12-18,3021.466,3033.234,3011.721,3017.044,24408969100,73642933769340.39
2019-12-19,3017.153,3021.418,3007.992,3017.066,20862426400,62943317368942.4
2019-12-20,3019.64,3027.484,3002.26,3004.938,21507575500,64628930907819.0
2019-12-23,2999.036,3009.338,2960.435,2962.751,20571661700,60948711273336.7
2019-12-24,2965.826,2983.819,2960.684,2982.681,16303025000,48626722910025.0
2019-12-25,2980.428,2988.292,2970.657,2981.881,17565402800,52377940866666.8
2019-12-26,2981.249,3007.355,2980.397,3007.355,18244042600,54866312733323.0
2019-12-27,3006.852,3036.113,3003.631,3005.036,24710277900,74255274659504.4
2019-12-30,2998.169,3041.397,2983.344,3040.024,24806653000,75412820479672.0
2019-12-31,3036.386,3051.677,3030.512,3050.124,21742902200,66318547829872.8
2020-01-02,3066.336,3098.1,3066.336,3085.198,29247020800,90232850078118.39
2020-01-03,3089.022,3093.819,3074.518,3083.786,26149666700,80639976074126.2
2020-01-06,3070.909,3107.203,3065.309,3083.408,31257584200,96379885182953.6
2020-01-07,3085.488,3105.451,3084.329,3104.802,27658311100,85873579619902.2
2020-01-08,3094.239,3094.239,3059.131,3066.893,29787255300,91354324768782.9
2020-01-09,3082.64,3097.329,3080.131,3094.882,24343564900,75340460824841.8
2020-01-10,3102.294,3105.225,3081.396,3092.291,21044246200,65074933126044.2
2020-01-13,3091.493,3115.57,3075.384,3115.57,21062100400,65620448143228.0
2020-01-14,3120.667,3127.169,3105.605,3106.82,22997376900,71448710500458.0
2020-01-15,3103.175,3107.943,3082.043,3090.038,20231302300,62515492896487.4
2020-01-16,3095.734,3096.372,3070.884,3074.081,20337547500,62519268356347.5
2020-01-17,3081.464,3091.952,3067.253,3075.496,19030429900,58528011035730.4
2020-01-20,3082.113,3096.311,3070.48,3095.787,21049334100,65164254865436.695
2020-01-21,3085.79,3085.79,3051.23,3052.142,23483073900,71673676139293.8
2020-01-22,3038.487,3069.253,3006.268,3060.755,22385286500,68515877581307.5
2020-01-23,3037.952,3045.041,2955.346,2976.528,27276323400,81188740337155.19
2020-02-03,2716.698,2766.577,2716.698,2746.606,21591210300,59302547757241.805
2020-02-04,2685.269,2786.164,2685.269,2783.288,36404620000,101324541990560.0
2020-02-05,2792.371,2842.743,2778.864,2818.088,30976182300,87293607625442.4
2020-02-06,2826.885,2876.588,2807.609,2866.51,31639214200,90694123896442.0
2020-02-07,2858.932,2875.964,2838.77,2875.964,30947964200,89005230912488.8
2020-02-10,2860.499,2891.848,2851.05,2890.488,29492978400,85249100149459.19
2020-02-11,2894.541,2913.816,2882.243,2901.674,26916833500,78103875929279.0
2020-02-12,2895.556,2926.899,2892.424,2926.899,24873342900,72801762460667.1
2020-02-13,2927.144,2935.406,2901.243,2906.074,27480484400,79860321222245.61
2020-02-14,2899.866,2926.943,2899.574,2917.008,25065062700,73114988416401.6
2020-02-17,2924.991,2983.637,2924.991,2983.622,31319800700,93446446404135.39
2020-02-18,2981.41,2990.6,2960.775,2984.972,31166591300,93031402365943.61
2020-02-19,2979.522,2998.272,2971.822,2975.402,31514115100,93767161096770.2
2020-02-20,2981.88,3031.371,2968.445,3030.154,34573288100,104762387229367.4
2020-02-21,3022.246,3058.898,3020.141,3039.669,36455727600,110813345058164.39
2020-02-24,3027.893,3042.182,3007.356,3031.233,37043004400,112285977356425.2
2020-02-25,2982.07,3016.946,2943.717,3013.05,44162276200,133063146304410.02
2020-02-26,2978.42,3028.779,2974.942,2987.929,46904955200,140148675885780.8
2020-02-27,2992.492,3009.458,2980.477,2991.329,35052365800,104853158336148.2
2020-02-28,2924.641,2948.126,2878.544,2880.304,40121691400,115562668226185.61
2020-03-02,2899.31,2982.507,2899.31,2970.931,36733336900,109132209329653.9
2020-03-03,3006.889,3026.842,2976.623,2992.897,41010804700,122741114354215.89
2020-03-04,2981.806,3012.004,2974.358,3011.666,35333827800,106413687835114.81
2020-03-05,3036.155,3074.257,3022.926,3071.677,44542580600,136820420349666.2
2020-03-06,3039.94,3052.444,3029.463,3034.511,36206153300,109867970456536.3
2020-03-09,2987.181,2989.205,2940.714,2943.291,41456073600,122017288322217.61
2020-03-10,2918.935,3000.296,2904.799,2996.762,39329664800,117861644945377.61
2020-03-11,3001.762,3010.029,2968.517,2968.517,35247097000,104631606645149.0
2020-03-12,2936.016,2944.465,2906.284,2923.486,30777845700,89978601014110.2
2020-03-13,2804.232,2910.881,2799.984,2887.427,36645043600,105809888306817.2
2020-03-16,2897.301,2898.035,2784.662,2789.254,35187866500,98147897386591.0
2020-03-17,2796.284,2826.907,2715.221,2779.641,30614967700,85098619432595.7
2020-03-18,2792.322,2815.874,2728.756,2728.756,29115985200,79450419310411.2
2020-03-19,2719.406,2736.82,2646.805,2702.13,30230274700,81686132175111.0
2020-03-20,2727.019,2751.896,2702.493,2745.618,25201950700,69194929477032.6
2020-03-23,2677.591,2703.33,2656.501,2660.167,24982025000,66456358498175.0
2020-03-24,2703.019,2723.407,2667.133,2722.438,25702193000,69972626906534.0
2020-03-25,2775.303,2788.635,2757.802,2781.591,27314446600,75977618832540.6
2020-03-26,2761.896,2788.504,2753.428,2764.911,23408402200,64722148735204.2
2020-03-27,2792.984,2805.548,2771.756,2772.203,24076406600,66744686605739.8
2020-03-30,2739.719,2759.099,2723.054,2747.214,23970660400,65852533840125.6
2020-03-31,2767.307,2771.168,2743.115,2750.296,21859867400,60121105870750.4
2020-04-01,2743.541,2773.364,2731.079,2734.522,21725342700,59408427570689.4
2020-04-02,2720.228,2780.638,2719.904,2780.638,21786460000,60580258561480.0
2020-04-03,2773.576,2780.587,2754.073,2763.987,20083740400,55511197376974.805
2020-04-07,2806.968,2823.277,2801.839,2820.763,27019818600,76216504573591.8
2020-04-08,2805.917,2823.214,2800.296,2815.369,24351530500,68558544072254.5
2020-04-09,2825.839,2832.395,2820.433,2825.904,23818484300,67308750057307.2
2020-04-10,2827.187,2833.015,2789.976,2796.631,23345476800,65288684128660.8
2020-04-13,2784.598,2792.891,2774.081,2783.048,17712455400,49294613576059.195
2020-04-14,2794.801,2827.298,2789.428,2827.283,20269656900,57308056369202.695
2020-04-15,2826.662,2829.75,2808.704,2811.174,20562114600,57803681948540.4
2020-04-16,2798.43,2823.338,2796.839,2819.935,20300377300,57245744461475.5
2020-04-17,2835.558,2854.96,2830.022,2838.495,24573675000,69752253619125.0
2020-04-20,2840.409,2852.99,2833.262,2852.553,21184707800,60430501789013.4
2020-04-21,2842.237,2842.237,2808.021,2827.013,23323587000,65936083655631.0
2020-04-22,2814.066,2843.98,2808.482,2843.98,21732000000,61805373360000.0
2020-04-23,2850.51,2853.636,2835.896,2838.499,24877903700,70615904774546.3
2020-04-24,2834.939,2834.939,2802.499,2808.529,23518507600,66052410631320.4
2020-04-27,2812.242,2832.666,2802.958,2815.495,21013098100,59162272635059.5
2020-04-28,2819.991,2821.745,2758.246,2810.024,25387274500,71338850639588.0
2020-04-29,2801.383,2831.764,2800.738,2822.442,20206180700,57030773067269.4
2020-04-30,2832.384,2865.59,2832.384,2860.082,24245527800,69344197641279.59
2020-05-06,2831.633,2879.263,2830.654,2878.14,24982661600,71903597657424.0
2020-05-07,2876.473,2882.022,2864.581,2871.523,22673695700,65108038697551.1
2020-05-08,2882.708,2903.797,2879.203,2895.344,22682207500,65672793391880.0
2020-05-11,2901.574,2914.284,2884.381,2894.802,22512041000,65167901310882.0
2020-05-12,2894.617,2897.902,2871.23,2891.556,19708298500,56987648777466.0
2020-05-13,2882.955,2900.259,2875.535,2898.05,18506131000,53631692944550.0
2020-05-14,2887.058,2887.058,2869.183,2870.342,19777620200,56768533920108.4
2020-05-15,2880.707,2884.22,2863.37,2868.459,18898359200,54209168532472.8
2020-05-18,2872.524,2889.98,2862.271,2875.418,22602288200,64991026331467.6
2020-05-19,2897.687,2900.219,2887.577,2898.576,19722240500,57166412979528.0
2020-05-20,2896.466,2896.466,2876.177,2883.738,21051998500,60708448050393.0
2020-05-21,2890.721,2891.518,2864.207,2867.924,20353203800,58371441654911.2
2020-05-22,2863.046,2863.046,2808.018,2813.765,20906371200,58825615559568.0
2020-05-25,2816.241,2821.498,2802.465,2817.97,17288555700,48718631305929.0
2020-05-26,2827.897,2848.337,2825.901,2846.547,17456236900,49689998778984.3
2020-05-27,2847.32,2848.997,2831.928,2836.804,19814934300,56211084881977.2
2020-05-28,2838.207,2861.924,2820.146,2846.222,20754601900,59072204529021.805
2020-05-29,2835.584,2855.376,2829.627,2852.351,20679280400,58984566128220.4
2020-06-01,2871.964,2917.151,2871.964,2915.431,26019605000,75858363024755.0
2020-06-02,2916.317,2926.359,2909.128,2921.398,25610804900,74819354213250.2
2020-06-03,2930.391,2942.76,2922.661,2923.371,25566398000,74740066487658.0
2020-06-04,2931.838,2932.968,2910.752,2919.251,22660587300,66151942136112.305
2020-06-05,2923.189,2930.799,2909.118,2930.799,21736067300,63704044306772.7
2020-06-08,2941.982,2950.066,2934.21,2937.771,23112436000,67899044220156.01
2020-06-09,2939.535,2957.119,2932.939,2956.112,20904858500,61797103070152.0
2020-06-10,2951.278,2951.33,2934.843,2943.753,20792596900,61208269502165.7
2020-06-11,2939.791,2952.651,2912.193,2920.897,23372294700,68268065472345.9
2020-06-12,2876.803,2930.255,2872.617,2919.741,23600864200,68908410840172.2
2020-06-15,2908.277,2922.536,2890.031,2890.031,24320504600,70287012229642.6
